,0,1,2,3,4
0,10.0,39.630390143737166,41.478439425051334,0.03316999999999837,0.01756799999999714
1,20.0,40.86242299794661,44.14784394250513,0.010680000000007794,0.002290999999999599
2,30.0,42.5564681724846,43.94250513347023,0.00558900000000051,0.0044469999999989795
3,40.0,43.68583162217659,42.71047227926078,0.008353999999997086,0.0018099999999918737
4,50.0,44.866529774127315,43.121149897330596,0.008748999999994567,0.0023159999999933234
5,60.0,47.227926078028744,45.37987679671458,0.006913999999994758,0.0020269999999982247
6,70.0,49.02464065708419,46.201232032854215,0.0067609999999973525,0.005358999999998559
7,80.0,48.81930184804928,48.04928131416838,0.006224000000003116,0.0034870000000069012
8,90.0,50.92402464065708,48.459958932238195,0.007062999999988051,0.002195000000000391
9,100.0,51.74537987679672,49.28131416837782,0.0074019999999990205,0.002147999999991157
10,110.0,52.6694045174538,49.89733059548255,0.007448999999994044,0.0025329999999996744
11,120.0,55.082135523613964,50.71868583162218,0.007872000000006096,0.003323999999992111
12,130.0,55.28747433264887,51.129363449691986,0.014808000000002153,0.001660000000001105
13,140.0,54.97946611909651,51.33470225872689,0.009925999999992996,0.0028319999999979473
14,150.0,55.28747433264887,48.870636550308014,0.006858999999991511,0.004804000000007136
15,160.0,55.28747433264887,48.6652977412731,0.006046999999995251,0.0036730000000062546
16,170.0,55.59548254620124,49.48665297741273,0.0076319999999867605,0.01281099999999924
17,180.0,56.31416837782341,48.6652977412731,0.01188799999999901,0.0042019999999922675
18,190.0,56.724845995893226,49.28131416837782,0.012748999999999455,0.006810999999999012
19,200.0,57.13552361396304,49.48665297741273,0.009296000000006188,0.004362999999997896
20,210.0,57.59753593429158,50.10266940451745,0.011919000000006008,0.00504399999999805
21,220.0,58.110882956878854,50.10266940451745,0.011321000000009462,0.004349000000004821
22,230.0,58.47022587268994,51.54004106776181,0.01093500000000347,0.009367999999994936
23,240.0,58.47022587268994,51.54004106776181,0.012940999999997871,0.0048850000000015825
24,250.0,58.983572895277206,50.92402464065708,0.011249000000006504,0.006995000000003415
